Date,Close
2013-05-30,85.65361785888672
2013-05-31,85.48905944824219
2013-06-03,85.53225708007812
2013-06-04,85.34387969970703
2013-06-05,85.29678344726562
2013-06-06,85.51656341552734
2013-06-07,85.24969482421875
2013-06-10,85.07698059082031
2013-06-11,85.0848617553711
2013-06-12,84.94355773925781
2013-06-13,85.35954284667969
2013-06-14,85.38312530517578
2013-06-17,85.32034301757812
2013-06-18,85.28893280029297
2013-06-19,84.7159652709961
2013-06-20,84.15077209472656
2013-06-21,83.6798324584961
2013-06-24,83.34233856201172
2013-06-25,83.43658447265625
2013-06-26,83.78974151611328
2013-06-27,84.14297485351562
2013-06-28,84.15077209472656
2013-07-01,84.26721954345703
2013-07-02,84.26721954345703
2013-07-03,84.14923858642578
2013-07-05,83.22917175292969
2013-07-08,83.66165161132812
2013-07-09,83.74818420410156
2013-07-10,83.52803802490234
2013-07-11,84.08634948730469
2013-07-12,83.99192810058594
2013-07-15,84.17281341552734
2013-07-16,84.30648803710938
2013-07-17,84.48735809326172
2013-07-18,84.33007049560547
2013-07-19,84.5502700805664
2013-07-22,84.66036224365234
2013-07-23,84.61316680908203
2013-07-24,84.3379898071289
2013-07-25,84.36941528320312
2013-07-26,84.34581756591797
2013-07-29,84.34581756591797
2013-07-30,84.31436920166016
2013-07-31,84.37725830078125
2013-08-01,83.90060424804688
2013-08-02,84.18424224853516
2013-08-05,84.2236328125
2013-08-06,84.13694763183594
2013-08-07,84.24729919433594
2013-08-08,84.36543273925781
2013-08-09,84.42060089111328
2013-08-12,84.36543273925781
2013-08-13,84.02666473388672
2013-08-14,83.9163818359375
2013-08-15,83.61695861816406
2013-08-16,83.3806381225586
2013-08-19,83.1206283569336
2013-08-20,83.36486053466797
2013-08-21,83.0575942993164
2013-08-22,83.16001892089844
2013-08-23,83.4357681274414
2013-08-26,83.58541107177734
2013-08-27,83.80606079101562
2013-08-28,83.64847564697266
2013-08-29,83.81394958496094
2013-08-30,83.67996978759766
2013-09-03,83.47322082519531
2013-09-04,83.35482025146484
2013-09-05,82.79437255859375
2013-09-06,83.10218811035156
2013-09-09,83.26792907714844
2013-09-10,83.11797332763672
2013-09-11,83.40215301513672
2013-09-12,83.30741882324219
2013-09-13,83.42582702636719
2013-09-16,83.59950256347656
2013-09-17,83.67845916748047
2013-09-18,84.3809585571289
2013-09-19,84.27828979492188
2013-09-20,84.27828979492188
2013-09-23,84.34146881103516
2013-09-24,84.5387954711914
2013-09-25,84.65725708007812
2013-09-26,84.64141082763672
2013-09-27,84.68879699707031
2013-09-30,84.61775970458984
2013-10-01,84.55529022216797
2013-10-02,84.66596221923828
2013-10-03,84.72926330566406
2013-10-04,84.65809631347656
2013-10-07,84.64222717285156
2013-10-08,84.60270690917969
2013-10-09,84.53946685791016
2013-10-10,84.63436889648438
2013-10-11,84.66596221923828
2013-10-14,84.50779724121094
2013-10-15,84.4682846069336
2013-10-16,84.83201599121094
2013-10-17,85.06927490234375
2013-10-18,85.21157836914062
2013-10-21,85.13251495361328
2013-10-22,85.43302154541016
2013-10-23,85.40929412841797
2013-10-24,85.37769317626953
2013-10-25,85.40929412841797
2013-10-28,85.3697509765625
2013-10-29,85.4725570678711
2013-10-30,85.31442260742188
2013-10-31,85.32232666015625
2013-11-01,85.1163558959961
2013-11-04,85.2034683227539
2013-11-05,84.94998931884766
2013-11-06,85.08468627929688
2013-11-07,85.1480484008789
2013-11-08,84.61730194091797
2013-11-11,84.56979370117188
2013-11-12,84.53809356689453
2013-11-13,84.7599105834961
2013-11-14,85.02131652832031
2013-11-15,85.04507446289062
2013-11-18,85.21141815185547
2013-11-19,84.98165893554688
2013-11-20,84.7440414428711
2013-11-21,84.83121490478516
2013-11-22,84.94998931884766
2013-11-25,85.01339721679688
2013-11-26,85.03715515136719
2013-11-27,85.07673645019531
2013-11-29,85.10845184326172
2013-12-02,84.78544616699219
2013-12-03,84.88858795166016
2013-12-04,84.66637420654297
2013-12-05,84.48382568359375
2013-12-06,84.62667846679688
2013-12-09,84.7298812866211
2013-12-10,84.86478424072266
2013-12-11,84.7298812866211
2013-12-12,84.6028823852539
2013-12-13,84.642578125
2013-12-16,84.70602416992188
2013-12-17,84.84890747070312
2013-12-18,84.80921173095703
2013-12-19,84.66637420654297
2013-12-20,84.80921173095703
2013-12-23,84.76953125
2013-12-24,84.65048217773438
2013-12-26,84.60279083251953
2013-12-27,84.63459777832031
2013-12-30,84.71414184570312
2013-12-31,84.63459777832031
2014-01-02,84.69026184082031
2014-01-03,84.72209167480469
2014-01-06,84.83340454101562
2014-01-07,84.87310791015625
2014-01-08,84.61869049072266
2014-01-09,84.73800659179688
2014-01-10,85.16740417480469
2014-01-13,85.24691772460938
2014-01-14,85.11966705322266
2014-01-15,85.048095703125
2014-01-16,85.24691772460938
2014-01-17,85.28669738769531
2014-01-21,85.3264389038086
2014-01-22,85.14350128173828
2014-01-23,85.3661880493164
2014-01-24,85.54906463623047
2014-01-27,85.3661880493164
2014-01-28,85.50930786132812
2014-01-29,85.76376342773438
2014-01-30,85.77970886230469
2014-01-31,85.9387435913086
2014-02-03,86.23035430908203
2014-02-04,86.0232162475586
2014-02-05,85.80805969238281
2014-02-06,85.76824951171875
2014-02-07,85.9036865234375
2014-02-10,85.9913101196289
2014-02-11,85.82402801513672
2014-02-12,85.68057250976562
2014-02-13,85.8638687133789
2014-02-14,85.8638687133789
2014-02-18,85.91963195800781
2014-02-19,85.85588073730469
2014-02-20,85.80805969238281
2014-02-21,85.88777923583984
2014-02-24,85.80805969238281
2014-02-25,86.03910827636719
2014-02-26,86.22239685058594
2014-02-27,86.3100357055664
2014-02-28,86.2622299194336
2014-03-03,86.48572540283203
2014-03-04,86.16642761230469
2014-03-05,86.21432495117188
2014-03-06,86.02274322509766
2014-03-07,85.78326416015625
2014-03-10,85.78326416015625
2014-03-11,85.77531433105469
2014-03-12,85.96687316894531
2014-03-13,86.19035339355469
2014-03-14,86.15049743652344
2014-03-17,86.10255432128906
2014-03-18,86.20633697509766
2014-03-19,85.82316589355469
2014-03-20,85.75930786132812
2014-03-21,85.87908172607422
2014-03-24,86.00677490234375
2014-03-25,85.9189682006836
2014-03-26,86.19035339355469
2014-03-27,86.25422668457031
2014-03-28,86.1264877319336
2014-03-31,86.13447570800781
2014-04-01,86.00253295898438
2014-04-02,85.85858154296875
2014-04-03,85.92254638671875
2014-04-04,86.19446563720703
2014-04-07,86.32244110107422
2014-04-08,86.42635345458984
2014-04-09,86.43436431884766
2014-04-10,86.63435363769531
2014-04-11,86.71430969238281
2014-04-14,86.74629211425781
2014-04-15,86.75430297851562
2014-04-16,86.8022689819336
2014-04-17,86.52235412597656
2014-04-21,86.51434326171875
2014-04-22,86.49839782714844
2014-04-23,86.58634948730469
2014-04-24,86.6663589477539
2014-04-25,86.68228149414062
2014-04-28,86.6263427734375
2014-04-29,86.6663589477539
2014-04-30,86.84223175048828
2014-05-01,86.96884155273438
2014-05-02,87.0730209350586
2014-05-05,87.04096221923828
2014-05-06,87.10504913330078
2014-05-07,87.10504913330078
2014-05-08,87.16112518310547
2014-05-09,87.08103942871094
2014-05-12,87.00887298583984
2014-05-13,87.15312194824219
2014-05-14,87.4014663696289
2014-05-15,87.58576202392578
2014-05-16,87.48961639404297
2014-05-19,87.45758056640625
2014-05-20,87.49765014648438
2014-05-21,87.46558380126953
2014-05-22,87.42552185058594
2014-05-23,87.51365661621094
2014-05-27,87.5937271118164
2014-05-28,87.83412170410156
2014-05-29,87.78605651855469
2014-05-30,87.86619567871094
2014-06-02,87.59888458251953
2014-06-03,87.36605834960938
2014-06-04,87.333984375
2014-06-05,87.44634246826172
2014-06-06,87.39818572998047
2014-06-09,87.31792449951172
2014-06-10,87.18950653076172
2014-06-11,87.25373077392578
2014-06-12,87.42227172851562
2014-06-13,87.39818572998047
2014-06-16,87.35002136230469
2014-06-17,87.18950653076172
2014-06-18,87.42227172851562
2014-06-19,87.29383850097656
2014-06-20,87.44634246826172
2014-06-23,87.36605834960938
2014-06-24,87.51860809326172
2014-06-25,87.63903045654297
2014-06-26,87.80758666992188
2014-06-27,87.80758666992188
2014-06-30,87.81558990478516
2014-07-01,87.70782470703125
2014-07-02,87.40227508544922
2014-07-03,87.34596252441406
2014-07-07,87.37007904052734
2014-07-08,87.54698181152344
2014-07-09,87.61937713623047
2014-07-10,87.65959930419922
2014-07-11,87.78022003173828
2014-07-14,87.70782470703125
2014-07-15,87.59529113769531
2014-07-16,87.66763305664062
2014-07-17,87.92495727539062
2014-07-18,87.82847595214844
2014-07-21,87.86060333251953
2014-07-22,88.00540924072266
2014-07-23,88.02149963378906
2014-07-24,87.74806213378906
2014-07-25,87.91691589355469
2014-07-28,87.93301391601562
2014-07-29,88.02149963378906
2014-07-30,87.70782470703125
2014-07-31,87.59529113769531
2014-08-01,87.92556762695312
2014-08-04,87.9094467163086
2014-08-05,87.9094467163086
2014-08-06,87.91749572753906
2014-08-07,88.0866928100586
2014-08-08,88.11888885498047
2014-08-11,88.1269760131836
2014-08-12,88.0866928100586
2014-08-13,88.2639389038086
2014-08-14,88.31230926513672
2014-08-15,88.52981567382812
2014-08-18,88.34449768066406
2014-08-19,88.22364807128906
2014-08-20,88.1269760131836
2014-08-21,88.28004455566406
2014-08-22,88.2639389038086
2014-08-25,88.33644104003906
2014-08-26,88.34449768066406
2014-08-27,88.45726776123047
2014-08-28,88.63450622558594
2014-08-29,88.60228729248047
2014-09-02,88.33192443847656
2014-09-03,88.42880249023438
2014-09-04,88.3158187866211
2014-09-05,88.26736450195312
2014-09-08,88.17859649658203
2014-09-09,88.05754089355469
2014-09-10,87.93647766113281
2014-09-11,87.84771728515625
2014-09-12,87.67011260986328
2014-09-15,87.65399169921875
2014-09-16,87.65399169921875
2014-09-17,87.55715942382812
2014-09-18,87.56525421142578
2014-09-19,87.71051788330078
2014-09-22,87.83153533935547
2014-09-23,87.9122543334961
2014-09-24,87.85575866699219
