Date,Close
2014-01-07,36340.00000000003
2014-01-08,36340.00000000003
2014-01-09,36340.00000000003
2014-01-10,36340.00000000003
2014-01-11,36340.00000000003
2014-01-12,36340.00000000003
2014-01-13,36340.00000000003
2014-01-14,36340.00000000003
2014-01-15,36340.00000000003
2014-01-16,36340.00000000003
2014-01-17,36340.00000000003
2014-01-18,36340.00000000003
2014-01-19,36340.00000000003
2014-01-20,36340.00000000003
2014-01-21,36340.00000000003
2014-01-22,36340.00000000003
2014-01-23,35260.00000000004
2014-01-24,35260.00000000004
2014-01-25,35260.00000000004
2014-01-26,35260.00000000004
2014-01-27,35260.00000000004
2014-01-28,35260.00000000004
2014-01-29,35260.00000000004
2014-01-30,35260.00000000004
2014-01-31,35260.00000000004
2014-02-01,35260.00000000004
2014-02-02,35260.00000000004
2014-02-03,35260.00000000004
2014-02-04,35260.00000000004
2014-02-05,35260.00000000004
2014-02-06,35260.00000000004
2014-02-07,35260.00000000004
2014-02-08,35260.00000000004
2014-02-09,35260.00000000004
2014-02-10,35260.00000000004
2014-02-11,35260.00000000004
2014-02-12,35260.00000000004
2014-02-13,35260.00000000004
2014-02-14,35260.00000000004
2014-02-15,35260.00000000004
2014-02-16,35260.00000000004
2014-02-17,35260.00000000004
2014-02-18,35260.00000000004
2014-02-19,35260.00000000004
2014-02-20,35260.00000000004
2014-02-21,35260.00000000004
2014-02-22,35260.00000000004
2014-02-23,35260.00000000004
2014-02-24,35260.00000000004
2014-02-25,35260.00000000004
2014-02-26,35260.00000000004
2014-02-27,35260.00000000004
2014-02-28,35260.00000000004
2014-03-01,35260.00000000004
2014-03-02,35260.00000000004
2014-03-03,35260.00000000004
2014-03-04,35260.00000000004
2014-03-05,35260.00000000004
2014-03-06,35260.00000000004
2014-03-07,35260.00000000004
2014-03-08,35260.00000000004
2014-03-09,35260.00000000004
2014-03-10,35260.00000000004
2014-03-11,39840.00000000003
2014-03-12,39840.00000000003
2014-03-13,39840.00000000003
2014-03-14,39840.00000000003
2014-03-15,39840.00000000003
2014-03-16,39840.00000000003
2014-03-17,39840.00000000003
2014-03-18,39840.00000000003
2014-03-19,39840.00000000003
2014-03-20,39840.00000000003
2014-03-21,39840.00000000003
2014-03-22,39840.00000000003
2014-03-23,39840.00000000003
2014-03-24,39840.00000000003
2014-03-25,39840.00000000003
2014-03-26,39840.00000000003
2014-03-27,39660.00000000002
2014-03-28,39660.00000000002
2014-03-29,39660.00000000002
2014-03-30,39660.00000000002
2014-03-31,39660.00000000002
2014-04-01,39660.00000000002
2014-04-02,39660.00000000002
2014-04-03,39660.00000000002
2014-04-04,39660.00000000002
2014-04-05,39660.00000000002
2014-04-06,39660.00000000002
2014-04-07,39660.00000000002
2014-04-08,39660.00000000002
2014-04-09,39660.00000000002
2014-04-10,39660.00000000002
2014-04-11,39660.00000000002
2014-04-12,39660.00000000002
2014-04-13,39660.00000000002
2014-04-14,39660.00000000002
2014-04-15,39660.00000000002
2014-04-16,39660.00000000002
2014-04-17,39660.00000000002
2014-04-18,39660.00000000002
2014-04-19,39660.00000000002
2014-04-20,39660.00000000002
2014-04-21,39660.00000000002
2014-04-22,39660.00000000002
2014-04-23,39660.00000000002
2014-04-24,39660.00000000002
2014-04-25,39660.00000000002
2014-04-26,39660.00000000002
2014-04-27,39660.00000000002
2014-04-28,40780.00000000003
2014-04-29,40780.00000000003
2014-04-30,40780.00000000003
2014-05-01,40780.00000000003
2014-05-02,40780.00000000003
2014-05-03,40780.00000000003
2014-05-04,40780.00000000003
2014-05-05,40780.00000000003
2014-05-06,40780.00000000003
2014-05-07,40780.00000000003
2014-05-08,40780.00000000003
2014-05-09,40780.00000000003
2014-05-10,40780.00000000003
2014-05-11,40780.00000000003
2014-05-12,40780.00000000003
2014-05-13,40780.00000000003
2014-05-14,39360.000000000044
2014-05-15,39360.000000000044
2014-05-16,39360.000000000044
2014-05-17,39360.000000000044
2014-05-18,39360.000000000044
2014-05-19,39360.000000000044
2014-05-20,39360.000000000044
2014-05-21,39360.000000000044
2014-05-22,39360.000000000044
2014-05-23,39360.000000000044
2014-05-24,39360.000000000044
2014-05-25,39360.000000000044
2014-05-26,39360.000000000044
2014-05-27,39360.000000000044
2014-05-28,39360.000000000044
2014-05-29,39360.000000000044
2014-05-30,39360.000000000044
2014-05-31,39360.000000000044
2014-06-01,39360.000000000044
2014-06-02,39360.000000000044
2014-06-03,39360.000000000044
2014-06-04,39360.000000000044
2014-06-05,39360.000000000044
2014-06-06,39360.000000000044
2014-06-07,39360.000000000044
2014-06-08,39360.000000000044
2014-06-09,39360.000000000044
2014-06-10,39360.000000000044
2014-06-11,39360.000000000044
2014-06-12,39360.000000000044
2014-06-13,39360.000000000044
2014-06-14,39360.000000000044
2014-06-15,39360.000000000044
2014-06-16,39360.000000000044
2014-06-17,39360.000000000044
2014-06-18,39360.000000000044
2014-06-19,39360.000000000044
2014-06-20,39360.000000000044
2014-06-21,39360.000000000044
2014-06-22,39360.000000000044
2014-06-23,39360.000000000044
2014-06-24,39360.000000000044
2014-06-25,39360.000000000044
2014-06-26,39360.000000000044
2014-06-27,39360.000000000044
2014-06-28,39360.000000000044
2014-06-29,39360.000000000044
2014-06-30,39360.000000000044
2014-07-01,39360.000000000044
2014-07-02,39360.000000000044
2014-07-03,42580.00000000006
2014-07-04,42580.00000000006
2014-07-05,42580.00000000006
2014-07-06,42580.00000000006
2014-07-07,42580.00000000006
2014-07-08,42580.00000000006
2014-07-09,42580.00000000006
2014-07-10,42580.00000000006
2014-07-11,42580.00000000006
2014-07-12,42580.00000000006
2014-07-13,42580.00000000006
2014-07-14,42580.00000000006
2014-07-15,42580.00000000006
2014-07-16,42580.00000000006
2014-07-17,42580.00000000006
2014-07-18,42580.00000000006
2014-07-19,42580.00000000006
2014-07-20,42580.00000000006
2014-07-21,42580.00000000006
2014-07-22,42580.00000000006
2014-07-23,43710.000000000065
2014-07-24,43710.000000000065
2014-07-25,43710.000000000065
2014-07-26,43710.000000000065
2014-07-27,43710.000000000065
2014-07-28,43710.000000000065
2014-07-29,43350.000000000065
2014-07-30,43350.000000000065
2014-07-31,43350.000000000065
2014-08-01,43350.000000000065
2014-08-02,43350.000000000065
2014-08-03,43350.000000000065
2014-08-04,43350.000000000065
2014-08-05,43350.000000000065
2014-08-06,43350.000000000065
2014-08-07,43350.000000000065
2014-08-08,43350.000000000065
2014-08-09,43350.000000000065
2014-08-10,43350.000000000065
2014-08-11,43350.000000000065
2014-08-12,43350.000000000065
2014-08-13,43350.000000000065
2014-08-14,43350.000000000065
2014-08-15,43350.000000000065
2014-08-16,43350.000000000065
2014-08-17,43350.000000000065
2014-08-18,43350.000000000065
2014-08-19,43350.000000000065
2014-08-20,43350.000000000065
2014-08-21,43350.000000000065
2014-08-22,43350.000000000065
2014-08-23,43350.000000000065
2014-08-24,43350.000000000065
2014-08-25,43350.000000000065
2014-08-26,43350.000000000065
2014-08-27,43350.000000000065
2014-08-28,43350.000000000065
2014-08-29,43350.000000000065
2014-08-30,43350.000000000065
2014-08-31,43350.000000000065
2014-09-01,43350.000000000065
2014-09-02,43350.000000000065
2014-09-03,43350.000000000065
2014-09-04,47850.000000000065
2014-09-05,47350.000000000065
2014-09-06,47350.000000000065
2014-09-07,47350.000000000065
2014-09-08,47350.000000000065
2014-09-09,47350.000000000065
2014-09-10,47350.000000000065
2014-09-11,47350.000000000065
2014-09-12,47350.000000000065
2014-09-13,47350.000000000065
2014-09-14,47350.000000000065
2014-09-15,47350.000000000065
2014-09-16,47350.000000000065
2014-09-17,47350.000000000065
2014-09-18,47880.000000000065
2014-09-19,47020.000000000065
2014-09-20,47020.000000000065
2014-09-21,47020.000000000065
2014-09-22,47020.000000000065
2014-09-23,47020.000000000065
2014-09-24,47020.000000000065
2014-09-25,46090.00000000006
2014-09-26,46090.00000000006
2014-09-27,46090.00000000006
2014-09-28,46090.00000000006
2014-09-29,46090.00000000006
2014-09-30,46090.00000000006
2014-10-01,46090.00000000006
2014-10-02,43940.00000000006
2014-10-03,43940.00000000006
2014-10-04,43940.00000000006
2014-10-05,43940.00000000006
2014-10-06,43940.00000000006
2014-10-07,43940.00000000006
2014-10-08,43940.00000000006
2014-10-09,43940.00000000006
2014-10-10,43940.00000000006
2014-10-11,43940.00000000006
2014-10-12,43940.00000000006
2014-10-13,43940.00000000006
2014-10-14,43940.00000000006
2014-10-15,43940.00000000006
2014-10-16,43940.00000000006
2014-10-17,43940.00000000006
2014-10-18,43940.00000000006
2014-10-19,43940.00000000006
2014-10-20,43940.00000000006
2014-10-21,43940.00000000006
2014-10-22,43940.00000000006
2014-10-23,43940.00000000006
2014-10-24,43940.00000000006
2014-10-25,43940.00000000006
2014-10-26,43940.00000000006
2014-10-27,43940.00000000006
2014-10-28,43940.00000000006
2014-10-29,43940.00000000006
2014-10-30,43940.00000000006
2014-10-31,43940.00000000006
2014-11-01,43940.00000000006
2014-11-02,43940.00000000006
2014-11-03,43940.00000000006
2014-11-04,43940.00000000006
2014-11-05,43940.00000000006
2014-11-06,43940.00000000006
2014-11-07,43940.00000000006
2014-11-08,43940.00000000006
2014-11-09,43940.00000000006
2014-11-10,43940.00000000006
2014-11-11,43940.00000000006
2014-11-12,43940.00000000006
2014-11-13,43940.00000000006
2014-11-14,43940.00000000006
2014-11-15,43940.00000000006
2014-11-16,43940.00000000006
2014-11-17,43940.00000000006
2014-11-18,43940.00000000006
2014-11-19,43940.00000000006
2014-11-20,43940.00000000006
2014-11-21,43940.00000000006
2014-11-22,43940.00000000006
2014-11-23,43940.00000000006
2014-11-24,43940.00000000006
2014-11-25,43940.00000000006
2014-11-26,43940.00000000006
2014-11-27,43940.00000000006
2014-11-28,43940.00000000006
2014-11-29,43940.00000000006
2014-11-30,43940.00000000006
2014-12-01,43940.00000000006
2014-12-02,43940.00000000006
2014-12-03,43940.00000000006
2014-12-04,43940.00000000006
2014-12-05,43940.00000000006
2014-12-06,43940.00000000006
2014-12-07,43940.00000000006
2014-12-08,43940.00000000006
2014-12-09,43940.00000000006
2014-12-10,43940.00000000006
2014-12-11,43940.00000000006
2014-12-12,43940.00000000006
2014-12-13,43940.00000000006
2014-12-14,43940.00000000006
2014-12-15,43940.00000000006
2014-12-16,43940.00000000006
2014-12-17,43940.00000000006
2014-12-18,43940.00000000006
2014-12-19,43940.00000000006
2014-12-20,43940.00000000006
2014-12-21,43940.00000000006
2014-12-22,43940.00000000006
2014-12-23,43940.00000000006
2014-12-24,43940.00000000006
2014-12-25,43940.00000000006
2014-12-26,43940.00000000006
2014-12-27,43940.00000000006
2014-12-28,43940.00000000006
2014-12-29,43940.00000000006
2014-12-30,43940.00000000006
2014-12-31,43940.00000000006
2015-01-01,43940.00000000006
2015-01-02,43940.00000000006
2015-01-03,43940.00000000006
2015-01-04,43940.00000000006
2015-01-05,43940.00000000006
2015-01-06,43940.00000000006
2015-01-07,43940.00000000006
2015-01-08,43940.00000000006
2015-01-09,43940.00000000006
2015-01-10,43940.00000000006
2015-01-11,43940.00000000006
2015-01-12,43940.00000000006
2015-01-13,43940.00000000006
2015-01-14,43940.00000000006
2015-01-15,43940.00000000006
2015-01-16,43940.00000000006
2015-01-17,43940.00000000006
2015-01-18,43940.00000000006
2015-01-19,43940.00000000006
2015-01-20,43940.00000000006
2015-01-21,43940.00000000006
2015-01-22,43940.00000000006
2015-01-23,43940.00000000006
2015-01-24,43940.00000000006
2015-01-25,43940.00000000006
2015-01-26,43940.00000000006
2015-01-27,43940.00000000006
2015-01-28,43940.00000000006
2015-01-29,43940.00000000006
2015-01-30,43940.00000000006
2015-01-31,43940.00000000006
2015-02-01,43940.00000000006
2015-02-02,43940.00000000006
2015-02-03,84970.00000000006
2015-02-04,84970.00000000006
2015-02-05,84970.00000000006
2015-02-06,84970.00000000006
2015-02-07,84970.00000000006
2015-02-08,84970.00000000006
2015-02-09,84970.00000000006
2015-02-10,84970.00000000006
2015-02-11,84970.00000000006
2015-02-12,84970.00000000006
2015-02-13,84970.00000000006
2015-02-14,84970.00000000006
2015-02-15,84970.00000000006
2015-02-16,84970.00000000006
2015-02-17,84970.00000000006
2015-02-18,84970.00000000006
2015-02-19,84970.00000000006
2015-02-20,84970.00000000006
2015-02-21,84970.00000000006
2015-02-22,84970.00000000006
2015-02-23,84970.00000000006
2015-02-24,83920.00000000006
2015-02-25,83920.00000000006
2015-02-26,83920.00000000006
2015-02-27,83920.00000000006
2015-02-28,83920.00000000006
2015-03-01,83920.00000000006
2015-03-02,83920.00000000006
2015-03-03,83920.00000000006
2015-03-04,83920.00000000006
2015-03-05,81720.00000000006
2015-03-06,80990.00000000006
2015-03-07,80990.00000000006
2015-03-08,80990.00000000006
2015-03-09,80990.00000000006
2015-03-10,80990.00000000006
2015-03-11,80990.00000000006
2015-03-12,80990.00000000006
2015-03-13,80990.00000000006
2015-03-14,80990.00000000006
2015-03-15,80990.00000000006
2015-03-16,80990.00000000006
2015-03-17,80990.00000000006
2015-03-18,80990.00000000006
2015-03-19,80990.00000000006
2015-03-20,80990.00000000006
2015-03-21,80990.00000000006
2015-03-22,80990.00000000006
2015-03-23,80990.00000000006
2015-03-24,80990.00000000006
2015-03-25,80990.00000000006
2015-03-26,80990.00000000006
2015-03-27,82860.00000000006
2015-03-28,82860.00000000006
2015-03-29,82860.00000000006
2015-03-30,82860.00000000006
2015-03-31,82860.00000000006
2015-04-01,82860.00000000006
2015-04-02,82860.00000000006
2015-04-03,82860.00000000006
2015-04-04,82860.00000000006
2015-04-05,82860.00000000006
2015-04-06,82860.00000000006
2015-04-07,82860.00000000006
2015-04-08,82860.00000000006
2015-04-09,82860.00000000006
2015-04-10,82860.00000000006
2015-04-11,82860.00000000006
2015-04-12,82860.00000000006
2015-04-13,82860.00000000006
2015-04-14,82860.00000000006
2015-04-15,82860.00000000006
2015-04-16,82860.00000000006
2015-04-17,82860.00000000006
2015-04-18,82860.00000000006
2015-04-19,82860.00000000006
2015-04-20,82860.00000000006
2015-04-21,82860.00000000006
2015-04-22,82860.00000000006
2015-04-23,82860.00000000006
2015-04-24,82860.00000000006
2015-04-25,82860.00000000006
2015-04-26,82860.00000000006
2015-04-27,82860.00000000006
2015-04-28,82860.00000000006
2015-04-29,82860.00000000006
2015-04-30,82860.00000000006
2015-05-01,82860.00000000006
2015-05-02,82860.00000000006
2015-05-03,82860.00000000006
2015-05-04,82860.00000000006
2015-05-05,82860.00000000006
2015-05-06,82860.00000000006
2015-05-07,82860.00000000006
2015-05-08,82860.00000000006
2015-05-09,82860.00000000006
2015-05-10,82860.00000000006
2015-05-11,82860.00000000006
2015-05-12,82860.00000000006
2015-05-13,82860.00000000006
2015-05-14,82860.00000000006
2015-05-15,82860.00000000006
2015-05-16,82860.00000000006
2015-05-17,82860.00000000006
2015-05-18,82860.00000000006
2015-05-19,82860.00000000006
2015-05-20,87810.00000000006
2015-05-21,87810.00000000006
2015-05-22,87810.00000000006
2015-05-23,87810.00000000006
2015-05-24,87810.00000000006
2015-05-25,87810.00000000006
2015-05-26,87810.00000000006
2015-05-27,87810.00000000006
2015-05-28,87810.00000000006
2015-05-29,87810.00000000006
2015-05-30,87810.00000000006
2015-05-31,87810.00000000006
2015-06-01,87810.00000000006
2015-06-02,87810.00000000006
2015-06-03,85110.00000000006
2015-06-04,85110.00000000006
2015-06-05,82080.00000000006
2015-06-06,82080.00000000006
2015-06-07,82080.00000000006
2015-06-08,82080.00000000006
2015-06-09,82080.00000000006
2015-06-10,79490.00000000006
2015-06-11,79490.00000000006
2015-06-12,79490.00000000006
2015-06-13,79490.00000000006
2015-06-14,79490.00000000006
2015-06-15,79490.00000000006
2015-06-16,79490.00000000006
2015-06-17,79490.00000000006
2015-06-18,79490.00000000006
2015-06-19,79490.00000000006
2015-06-20,79490.00000000006
2015-06-21,79490.00000000006
2015-06-22,79490.00000000006
2015-06-23,79490.00000000006
2015-06-24,79490.00000000006
2015-06-25,79490.00000000006
2015-06-26,78160.00000000006
2015-06-27,78160.00000000006
2015-06-28,78160.00000000006
2015-06-29,78160.00000000006
2015-06-30,78160.00000000006
2015-07-01,78160.00000000006
2015-07-02,78160.00000000006
2015-07-03,78160.00000000006
2015-07-04,78160.00000000006
2015-07-05,78160.00000000006
2015-07-06,78160.00000000006
2015-07-07,78160.00000000006
2015-07-08,78160.00000000006
2015-07-09,78160.00000000006
2015-07-10,78160.00000000006
2015-07-11,78160.00000000006
2015-07-12,78160.00000000006
2015-07-13,78160.00000000006
2015-07-14,78160.00000000006
2015-07-15,78160.00000000006
2015-07-16,78160.00000000006
2015-07-17,78160.00000000006
2015-07-18,78160.00000000006
2015-07-19,78160.00000000006
2015-07-20,78160.00000000006
2015-07-21,78160.00000000006
2015-07-22,78160.00000000006
2015-07-23,78160.00000000006
2015-07-24,78160.00000000006
2015-07-25,78160.00000000006
2015-07-26,78160.00000000006
2015-07-27,78160.00000000006
2015-07-28,78160.00000000006
2015-07-29,78160.00000000006
2015-07-30,78160.00000000006
2015-07-31,78160.00000000006
2015-08-01,78160.00000000006
2015-08-02,78160.00000000006
2015-08-03,78160.00000000006
2015-08-04,78160.00000000006
2015-08-05,78160.00000000006
2015-08-06,78160.00000000006
2015-08-07,78160.00000000006
2015-08-08,78160.00000000006
2015-08-09,78160.00000000006
2015-08-10,78160.00000000006
2015-08-11,78160.00000000006
2015-08-12,78160.00000000006
2015-08-13,78160.00000000006
2015-08-14,78160.00000000006
2015-08-15,78160.00000000006
2015-08-16,78160.00000000006
2015-08-17,78160.00000000006
2015-08-18,78160.00000000006
2015-08-19,78160.00000000006
2015-08-20,78160.00000000006
2015-08-21,78160.00000000006
2015-08-22,78160.00000000006
2015-08-23,78160.00000000006
2015-08-24,78160.00000000006
2015-08-25,78160.00000000006
2015-08-26,78160.00000000006
2015-08-27,78160.00000000006
2015-08-28,78160.00000000006
2015-08-29,78160.00000000006
2015-08-30,78160.00000000006
2015-08-31,78160.00000000006
2015-09-01,90580.00000000006
2015-09-02,90580.00000000006
2015-09-03,90580.00000000006
2015-09-04,90580.00000000006
2015-09-05,90580.00000000006
2015-09-06,90580.00000000006
2015-09-07,90580.00000000006
2015-09-08,90580.00000000006
2015-09-09,90580.00000000006
2015-09-10,90580.00000000006
2015-09-11,90580.00000000006
2015-09-12,90580.00000000006
2015-09-13,90580.00000000006
2015-09-14,90580.00000000006
2015-09-15,90580.00000000006
2015-09-16,90580.00000000006
2015-09-17,90580.00000000006
2015-09-18,90580.00000000006
2015-09-19,90580.00000000006
2015-09-20,90580.00000000006
2015-09-21,90580.00000000006
2015-09-22,90580.00000000006
2015-09-23,90580.00000000006
2015-09-24,90580.00000000006
2015-09-25,90580.00000000006
2015-09-26,90580.00000000006
2015-09-27,90580.00000000006
2015-09-28,87560.00000000006
2015-09-29,87560.00000000006
2015-09-30,87560.00000000006
2015-10-01,87560.00000000006
2015-10-02,87560.00000000006
2015-10-03,87560.00000000006
2015-10-04,87560.00000000006
2015-10-05,87290.00000000006
2015-10-06,87290.00000000006
2015-10-07,87290.00000000006
2015-10-08,87290.00000000006
2015-10-09,87290.00000000006
2015-10-10,87290.00000000006
2015-10-11,87290.00000000006
2015-10-12,87290.00000000006
2015-10-13,87290.00000000006
2015-10-14,87290.00000000006
2015-10-15,87290.00000000006
2015-10-16,87290.00000000006
2015-10-17,87290.00000000006
2015-10-18,87290.00000000006
2015-10-19,87290.00000000006
2015-10-20,87660.00000000006
2015-10-21,87660.00000000006
2015-10-22,87660.00000000006
2015-10-23,87660.00000000006
2015-10-24,87660.00000000006
2015-10-25,87660.00000000006
2015-10-26,87660.00000000006
2015-10-27,87660.00000000006
2015-10-28,87660.00000000006
2015-10-29,87660.00000000006
2015-10-30,87660.00000000006
2015-10-31,87660.00000000006
2015-11-01,87660.00000000006
2015-11-02,87660.00000000006
2015-11-03,87660.00000000006
2015-11-04,86490.00000000006
2015-11-05,86490.00000000006
2015-11-06,84160.00000000006
2015-11-07,84160.00000000006
2015-11-08,84160.00000000006
2015-11-09,84160.00000000006
2015-11-10,84160.00000000006
2015-11-11,84160.00000000006
2015-11-12,84160.00000000006
2015-11-13,84160.00000000006
2015-11-14,84160.00000000006
2015-11-15,84160.00000000006
2015-11-16,84160.00000000006
2015-11-17,84160.00000000006
2015-11-18,84160.00000000006
2015-11-19,84160.00000000006
2015-11-20,84160.00000000006
2015-11-21,84160.00000000006
2015-11-22,84160.00000000006
2015-11-23,84160.00000000006
2015-11-24,84160.00000000006
2015-11-25,84160.00000000006
2015-11-26,84160.00000000006
2015-11-27,84160.00000000006
2015-11-28,84160.00000000006
2015-11-29,84160.00000000006
2015-11-30,84160.00000000006
2015-12-01,84160.00000000006
2015-12-02,84160.00000000006
2015-12-03,84160.00000000006
2015-12-04,84160.00000000006
2015-12-05,84160.00000000006
2015-12-06,84160.00000000006
2015-12-07,84160.00000000006
2015-12-08,84160.00000000006
2015-12-09,84160.00000000006
2015-12-10,84160.00000000006
2015-12-11,84160.00000000006
2015-12-12,84160.00000000006
2015-12-13,84160.00000000006
2015-12-14,84160.00000000006
2015-12-15,84160.00000000006
2015-12-16,84160.00000000006
2015-12-17,84160.00000000006
2015-12-18,84160.00000000006
2015-12-19,84160.00000000006
2015-12-20,84160.00000000006
2015-12-21,84160.00000000006
2015-12-22,84160.00000000006
2015-12-23,84160.00000000006
