Date,Close
2013-05-30,137.30441284179688
2013-05-31,135.3337860107422
2013-06-03,136.0790252685547
2013-06-04,135.42489624023438
2013-06-05,133.52882385253906
2013-06-06,134.7376708984375
2013-06-07,136.45156860351562
2013-06-10,136.45156860351562
2013-06-11,135.04400634765625
2013-06-12,133.92625427246094
2013-06-13,135.9630584716797
2013-06-14,135.11024475097656
2013-06-17,136.15353393554688
2013-06-18,137.22991943359375
2013-06-19,135.3337860107422
2013-06-20,131.98048400878906
2013-06-21,132.40419006347656
2013-06-24,130.73114013671875
2013-06-25,131.9879913330078
2013-06-26,133.2948455810547
2013-06-27,134.0771942138672
2013-06-28,133.52784729003906
2013-07-01,134.31024169921875
2013-07-02,134.18544006347656
2013-07-03,134.24365234375
2013-07-05,135.69200134277344
2013-07-08,136.46607971191406
2013-07-09,137.4482879638672
2013-07-10,137.4982452392578
2013-07-11,139.37107849121094
2013-07-12,139.4293212890625
2013-07-15,139.9619903564453
2013-07-16,139.43765258789062
2013-07-17,139.7955780029297
2013-07-18,140.5613250732422
2013-07-19,140.81100463867188
2013-07-22,141.08570861816406
2013-07-23,140.78602600097656
2013-07-24,140.2699737548828
2013-07-25,140.61123657226562
2013-07-26,140.7610626220703
2013-07-29,140.3282470703125
2013-07-30,140.3282470703125
2013-07-31,140.42819213867188
2013-08-01,142.05125427246094
2013-08-02,142.29266357421875
2013-08-05,142.0845489501953
2013-08-06,141.27716064453125
2013-08-07,140.8192901611328
2013-08-08,141.3354034423828
2013-08-09,140.9275665283203
2013-08-12,140.7610626220703
2013-08-13,141.17727661132812
2013-08-14,140.45310974121094
2013-08-15,138.48875427246094
2013-08-16,138.03091430664062
2013-08-19,137.14862060546875
2013-08-20,137.82286071777344
2013-08-21,136.97386169433594
2013-08-22,138.22235107421875
2013-08-23,138.6885528564453
2013-08-26,138.1724090576172
2013-08-27,135.9500732421875
2013-08-28,136.4327850341797
2013-08-29,136.649169921875
2013-08-30,136.2163848876953
2013-09-03,136.8323211669922
2013-09-04,137.96437072753906
2013-09-05,138.13917541503906
2013-09-06,138.20574951171875
2013-09-09,139.52919006347656
2013-09-10,140.5613250732422
2013-09-11,141.00244140625
2013-09-12,140.6279296875
2013-09-13,140.94424438476562
2013-09-16,141.75991821289062
2013-09-17,142.3925323486328
2013-09-18,144.0406036376953
2013-09-19,143.79922485351562
2013-09-20,142.79380798339844
2013-09-23,142.133056640625
2013-09-24,141.7985076904297
2013-09-25,141.38865661621094
2013-09-26,141.93234252929688
2013-09-27,141.27989196777344
2013-09-30,140.527099609375
2013-10-01,141.63958740234375
2013-10-02,141.50570678710938
2013-10-03,140.20091247558594
2013-10-04,141.2632293701172
2013-10-07,140.0419921875
2013-10-08,138.41094970703125
2013-10-09,138.5113983154297
2013-10-10,141.49734497070312
2013-10-11,142.40907287597656
2013-10-14,142.9778594970703
2013-10-15,141.94068908691406
2013-10-16,143.9229736328125
2013-10-17,144.88487243652344
2013-10-18,145.86351013183594
2013-10-21,145.8718719482422
2013-10-22,146.71669006347656
2013-10-23,146.0140838623047
2013-10-24,146.4991455078125
2013-10-25,147.1682891845703
2013-10-28,147.40249633789062
2013-10-29,148.18870544433594
2013-10-30,147.45266723632812
2013-10-31,147.0345001220703
2013-11-01,147.38575744628906
2013-11-04,147.90435791015625
2013-11-05,147.43600463867188
2013-11-06,148.18870544433594
2013-11-07,146.31517028808594
2013-11-08,148.2891082763672
2013-11-11,148.314208984375
2013-11-12,148.01307678222656
2013-11-13,149.20083618164062
2013-11-14,149.9452362060547
2013-11-15,150.59765625
2013-11-18,150.07070922851562
2013-11-19,149.74452209472656
2013-11-20,149.2761688232422
2013-11-21,150.4805450439453
2013-11-22,151.2333221435547
2013-11-25,151.0828094482422
2013-11-26,151.12457275390625
2013-11-27,151.49261474609375
2013-11-29,151.39231872558594
2013-12-02,150.99913024902344
2013-12-03,150.3467559814453
2013-12-04,150.33001708984375
2013-12-05,149.66925048828125
2013-12-06,151.342041015625
2013-12-09,151.7268524169922
2013-12-10,151.1831817626953
2013-12-11,149.48519897460938
2013-12-12,148.99171447753906
2013-12-13,148.97499084472656
2013-12-16,149.90347290039062
2013-12-17,149.4266357421875
2013-12-18,151.9777374267578
2013-12-19,151.8021240234375
2013-12-20,152.6851043701172
2013-12-23,153.50083923339844
2013-12-24,153.83724975585938
2013-12-26,154.6193084716797
2013-12-27,154.61093139648438
2013-12-30,154.5857391357422
